search URL:,https://patents.google.com/?assignee=OSIRIS+THERAPEUTICS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-1082410-B1,Human cd45+ and/or fibroblast + mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Janice M. Davis-Sproul, Mark Aaron Moorman, Renee Marie Mcneil, Donald William Jr. 3024 Ward Road SIMONETTI, Lora Catherine Hammill, Stewart Craig",1998-05-29,1999-05-28,2007-08-01,2007-08-01,https://patents.google.com/patent/EP1082410B1/en,https://patentimages.storage.googleapis.com/87/d9/61/dd0be433cd51f7/imgf0001.png
US-6379953-B1,Ligands that modulate differentiation of mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Scott P. Bruder, Neelam Jaiswal",1997-09-04,1999-12-01,2002-04-30,2002-04-30,https://patents.google.com/patent/US6379953B1/en,https://patentimages.storage.googleapis.com/33/23/e5/8b80b66e0ae727/US6379953-drawings-page-2.png
US-6835377-B2,Osteoarthritis cartilage regeneration ,"Osiris Therapeutics, Inc.","Victor M. Goldberg, Arnold I. Caplan, Francis P. Barry, David J. Fink, Daniel R. Marshak, James S. Burns",1998-05-13,1998-05-13,2004-12-28,2004-12-28,https://patents.google.com/patent/US6835377B2/en,https://patentimages.storage.googleapis.com/dd/4c/a1/717dab10423477/US6835377-drawings-page-2.png
US-5486359-A,Human mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Arnold I. Caplan, Stephen E. Haynesworth",1990-11-16,1994-02-08,1996-01-23,1996-01-23,https://patents.google.com/patent/US5486359A/en,https://patentimages.storage.googleapis.com/7c/8e/e8/9a5095867b16ec/US5486359-drawings-page-2.png
US-6087113-A,Monoclonal antibodies for human mesenchymal stem cells ,Case Western Reserve University,"Arnold I. Caplan, Stephen E. Haynesworth",1991-06-18,1998-05-19,2000-07-11,2000-07-11,https://patents.google.com/patent/US6087113A/en,https://patentimages.storage.googleapis.com/89/40/9a/1ed621ce876c0b/US6087113-drawings-page-2.png
US-6875430-B2,Mesenchymal stem cells for prevention and treatment of immune responses in transplantation ,"Osiris Therapeutics, Inc.","Kevin R. McIntosh, Joseph D. Mosca, Elena Klyushnenkova",1998-03-18,2001-11-13,2005-04-05,2005-04-05,https://patents.google.com/patent/US6875430B2/en,https://patentimages.storage.googleapis.com/e6/14/42/4f840dd6295f2a/US06875430-20050405-D00001.png
US-6777237-B2,Bioconjugates and delivery of bioactive agents ,University Of Utah Research Foundation,"Charles B. Grissom, Frederick G. West, Allen W. Howard, Jr.",1996-08-27,2001-10-22,2004-08-17,2004-08-17,https://patents.google.com/patent/US6777237B2/en,https://patentimages.storage.googleapis.com/15/44/a4/7a3c368218f192/US06777237-20040817-D00001.png
EP-2536417-B1,Methods of manufacture of immunocompatible amniotic membrane products ,"Osiris Therapeutics, Inc.","Samson Tom, Alla Danilkovitch, Dana Yoo, Timothy Jansen, Jin-Qiang Kuang, Jennifer Michelle Marconi",2010-02-18,2011-02-18,2018-01-10,2018-01-10,https://patents.google.com/patent/EP2536417B1/en,https://patentimages.storage.googleapis.com/45/a6/20/bce84dfc5f2acf/imgf0001.png
US-6797269-B2,Mesenchymal stem cells as immunosuppressants ,"Osiris Therapeutics, Inc.","Joseph D. Mosca, Kevin R. McIntosh",1998-04-03,1999-03-12,2004-09-28,2004-09-28,https://patents.google.com/patent/US6797269B2/en,https://patentimages.storage.googleapis.com/e1/e6/d6/d322059d5b9d6a/US6797269-drawings-page-2.png
US-6482231-B1,Biological material for the repair of connective tissue defects comprising mesenchymal stem cells and hyaluronic acid derivative ,"Giovanni Abatangelo, Lanfranco Callegaro, Randell G. Young, Josephine Mary Murphy, David Jordan Fink, Scott Philip Bruder, Francis Peter Barry, Sudhakar Kadiyala, Arnold I. Caplan, Roland Moskowitz, Jung U. Yoo, Luis A. Solchaga","Giovanni Abatangelo, Lanfranco Callegaro, Randell G. Young, Josephine Mary Murphy, David Jordan Fink, Scott Philip Bruder, Francis Peter Barry, Sudhakar Kadiyala, Arnold I. Caplan, Roland Moskowitz, Jung U. Yoo, Luis A. Solchaga",1995-11-20,2000-06-23,2002-11-19,2002-11-19,https://patents.google.com/patent/US6482231B1/en,https://patentimages.storage.googleapis.com/23/c6/32/730aeffdb3335b/US06482231-20021119-D00000.png
US-8158121-B2,Cardiac muscle regeneration using mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Mark F. Pittenger, Stephen L. Gordon, Alastair Morgan Mackay, Bradley J. Martin",1997-07-14,2011-01-25,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158121B2/en,https://patentimages.storage.googleapis.com/c7/82/16/cb98fe3e0b9802/US08158121-20120417-D00001.png
CA-2330190-C,Regulation of hematopoietic stem cell differentiation by the use of human mesenchymal stem cells ,"Osiris Therapeutics, Inc., Mark A. Thiede, Gabriel Mbalaviele","Mark A. Thiede, Gabriel Mbalaviele",1998-06-08,1999-06-08,2009-12-22,2009-12-22,https://patents.google.com/patent/CA2330190C/en,
CA-2405345-C,Joint repair using mesenchymal stem cells ,"Osiris Therapeutics, Inc., Francis P. Barry, J. Mary Murphy, Robert Deans, David J. Fink, Annemarie Moseley, Mesoblast International Sarl","Francis P. Barry, J. Mary Murphy, Robert Deans, David J. Fink, Annemarie Moseley",2000-04-25,2001-04-24,2012-09-18,2012-09-18,https://patents.google.com/patent/CA2405345C/en,
US-5859000-A,Method for reducing mast cell mediated allergic reactions ,"University Of Utah Research Foundation, Pharmadigm, Inc.","Tad Dowell, Steven D. Norton, Barbara A. Araneo",1995-06-07,1997-11-07,1999-01-12,1999-01-12,https://patents.google.com/patent/US5859000A/en,https://patentimages.storage.googleapis.com/ea/bc/d9/d29731f2a0713e/US5859000-drawings-page-2.png
US-7153500-B2,Production of megakaryocytes by the use of human mesenchymal stem cells ,Osiris Therapeutics,"Pankaj Qasba, Mark A. Thiede",1998-05-22,2001-02-09,2006-12-26,2006-12-26,https://patents.google.com/patent/US7153500B2/en,https://patentimages.storage.googleapis.com/US7153500B2/US07153500-20061226-D00001.png
US-5965436-A,Method of isolating mesenchymal stem cells associated with isolated megakaryocytes by isolating megakaryocytes ,"Osiris Therapeutics, Inc.","Mark A. Thiede, Daniel R. Marshak",1996-11-15,1997-11-13,1999-10-12,1999-10-12,https://patents.google.com/patent/US5965436A/en,https://patentimages.storage.googleapis.com/af/1a/ea/8540eb4b765dd3/US5965436-drawings-page-2.png
US-5811418-A,"Methods for preventing progressive tissue necrosis, reperfusion injury, bacterial translocation and adult respiratory distress syndrome ",University Of Utah Research Foundation,"Raymond A. Daynes, Barbara A. Araneo",1993-03-09,1995-06-07,1998-09-22,1998-09-22,https://patents.google.com/patent/US5811418A/en,https://patentimages.storage.googleapis.com/66/79/35/00a71560fb06cb/US5811418-drawings-page-2.png
US-6761887-B1,Alginate layer system for chondrogenic differentiation of human mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Karl Kavalkovich, Raymond Boynton, Mary Murphy, Frank Barry",1998-11-16,1999-11-16,2004-07-13,2004-07-13,https://patents.google.com/patent/US6761887B1/en,https://patentimages.storage.googleapis.com/90/5d/f4/c3e3d0397e1bcd/US6761887-drawings-page-2.png
US-5837269-A,Vaccine compositions and method for enhancing an immune response ,University Of Utah Research Foundation,"Raymond A. Daynes, Barbara A. Araneo",1989-09-25,1995-06-07,1998-11-17,1998-11-17,https://patents.google.com/patent/US5837269A/en,https://patentimages.storage.googleapis.com/ae/f5/27/50266307418c3b/US5837269-drawings-page-4.png
EP-2110431-A1,Cartilage regeneration using human mesenchymal stem cells ,"Osiris Therapeutics, Inc., Case Western Reserve University","Francis P. Barry, James S. Burns, Arnold I. Caplan, David J. Fink, Victor M. Goldberg, Daniel R. Marshak",1997-05-13,1998-05-13,2009-10-21,,https://patents.google.com/patent/EP2110431A1/en,https://patentimages.storage.googleapis.com/a5/46/78/2d5ec607d6a41e/imgf0001.png
AU-2007207797-B2,Use of mesenchymal stem cells for treating genetic diseases and disorders ,Mesoblast International Sarl,"Alla Danilkovitch, Charles Randal Mills, Timothy Varney",2006-01-12,2007-01-11,2013-02-21,2013-02-21,https://patents.google.com/patent/AU2007207797B2/en,
US-6239157-B1,Inhibition of osteoclastogenesis ,"Osiris Therapeutics, Inc.",Gabriel Mbalaviele,1999-09-10,1999-09-10,2001-05-29,2001-05-29,https://patents.google.com/patent/US6239157B1/en,https://patentimages.storage.googleapis.com/07/56/07/a0e9a1f9ff51a2/US6239157-drawings-page-2.png
AU-669850-B2,Monoclonal antibodies specific for marrow-derived mesenchymal cells ,"Osiris Therapeutics, Inc.","Arnold I. Caplan, Stephen E Haynesworth",1991-06-18,1992-06-16,1996-06-27,1996-06-27,https://patents.google.com/patent/AU669850B2/en,
US-2010330048-A1,Mesenchymal stem cells and uses therefor ,"Sudeepta Aggarwal, Pittenger Mark F, Timothy Varney, Alla Danilkovitch","Sudeepta Aggarwal, Mark F. Pittenger, Timothy Varney, Alla Danilkovitch",2004-03-22,2010-08-25,2010-12-30,,https://patents.google.com/patent/US20100330048A1/en,https://patentimages.storage.googleapis.com/cf/e5/c0/75ecbd2d754d6a/US20100330048A1-20101230-D00001.png
CA-2274122-C,Improved chondrogenic differentiation of human mesenchymal stem cells ,"Osiris Therapeutics, Inc., Mark F. Pittenger, Alastair M. Mackay, J. Mary Murphy, Francis P. Barry, Mesoblast International Sarl","Mark F. Pittenger, Alastair M. Mackay, J. Mary Murphy, Francis P. Barry",1996-12-06,1997-12-05,2004-02-17,2004-02-17,https://patents.google.com/patent/CA2274122C/en,
US-8017157-B2,Method of treating a wound with acidified plasma or serum ,"Osiris Therapeutics, Inc.","Won Min Yoo, Kyung Hee Chang, Nae Choon Yoo, Ki Chang Keum, Sang Yup Lee, Gene Lee",2002-05-09,2006-12-12,2011-09-13,2011-09-13,https://patents.google.com/patent/US8017157B2/en,https://patentimages.storage.googleapis.com/af/48/8f/1f8a874c362721/US08017157-20110913-D00001.png
US-6149906-A,Antigen presenting cells of the adipocyte lineage ,"Osiris Therapeutics, Inc.",Joseph D. Mosca,1997-09-20,1998-09-18,2000-11-21,2000-11-21,https://patents.google.com/patent/US6149906A/en,https://patentimages.storage.googleapis.com/pages/US6149906-1.png
AU-669850-C,Monoclonal antibodies specific for marrow-derived mesenchymal cells ,"Osiris Therapeutics, Inc.","Arnold I. Caplan, Stephen E Haynesworth",1991-06-18,1992-06-16,1994-02-17,1994-02-17,https://patents.google.com/patent/AU669850C/en,
EP-2476751-A1,Cardiac muscle regeneration using mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Mark F. Pittenger, Stephen L. Gordon, Alastair Morgan Mackay, Bradley J. Martin",2002-10-22,2003-10-22,2012-07-18,,https://patents.google.com/patent/EP2476751A1/en,https://patentimages.storage.googleapis.com/cd/88/6d/87cf6467630574/imgf0001.png
WO-9739104-A1,Cryopreservation and extensive subculturing of human mesenchymal stem cells ,"Osiris Therapeutics, Inc., Case Western Reserve University","Scott P. Bruder, Neelam Jaiswal, Stephen E. Haynesworth",1996-04-17,1997-04-15,1997-10-23,,https://patents.google.com/patent/WO1997039104A1/en,
EP-0852463-B1,Myogenic differentiation of human mesenchymal stem cells ,"Case Western Reserve University, Osiris Therapeutics, Inc.","Arnold I. Caplan, Randell G. Young, James E. Dennis",1995-06-06,1996-06-03,2008-09-03,2008-09-03,https://patents.google.com/patent/EP0852463B1/en,https://patentimages.storage.googleapis.com/69/7b/b2/8583809fc077d2/imgf0001.png
US-8460860-B2,Cancellous bone treated with collagenase and essentially free of blood cells ,"Nuvasive, Inc.","Michelle LeRoux Williams, Charles Randal Mills, Rodney Monroy",2006-05-08,2007-05-02,2013-06-11,2013-06-11,https://patents.google.com/patent/US8460860B2/en,
US-7232805-B2,Cobalamin conjugates for anti-tumor therapy ,"Inflabloc Pharmaceuticals, Inc.","Ned M. Weinshenker, Frederick G. West, Barbara A. Araneo, Weiping Li",2003-09-10,2003-09-10,2007-06-19,2007-06-19,https://patents.google.com/patent/US7232805B2/en,https://patentimages.storage.googleapis.com/97/26/32/ae8191203f4a4f/US07232805-20070619-D00017.png
US-2014030235-A1,Use of Mesenchymal Stem Cells for Treating Genetic Disease and Disorders ,"Osiris Therapeutics, Inc.","Timothy Varney, Charles Randal Mills, Alla Danilkovitch",2006-01-12,2013-07-26,2014-01-30,,https://patents.google.com/patent/US20140030235A1/en,https://patentimages.storage.googleapis.com/9a/d5/85/c4cc6ffc5053ad/US20140030235A1-20140130-D00001.png
US-5846963-A,"Methods for preventing progressive tissue necrosis, reperfusion injury, bacterial translocation and adult respiratory distress syndrome ","University Of Utah Research Foundation, Pharmadigm, Inc.","Barbara A. Araneo, Urszula Orlinska, Imad S. Farrukh",1995-06-07,1995-08-18,1998-12-08,1998-12-08,https://patents.google.com/patent/US5846963A/en,https://patentimages.storage.googleapis.com/16/2c/2f/e281a5d7cb439c/US5846963-drawings-page-2.png
US-2012087868-A1,Nanoparticle-loaded cells ,"Gabriele Todd, Alla Danilkovitch","Gabriele Todd, Alla Danilkovitch",2010-10-08,2011-10-06,2012-04-12,,https://patents.google.com/patent/US20120087868A1/en,https://patentimages.storage.googleapis.com/dc/f9/33/c9e1bd5ef89a8c/US20120087868A1-20120412-D00000.png
WO-0029552-A1,Alginate layer system for chondrogenic differentiation of human mesenchymal stem cells ,"Osiris Therapeutics, Inc.","Karl Kavalkovich, Raymond Boynton, Mary Murphy, Frank Barry",1998-11-16,1999-11-16,2000-05-25,,https://patents.google.com/patent/WO2000029552A1/en,
US-2011027241-A1,Intraperitoneal Delivery of Genetically Engineered Mesenchymal Stem Cells ,"Padmavathy Vanguri, Mosca Joseph D","Padmavathy Vanguri, Joseph D. Mosca",2002-05-31,2010-10-15,2011-02-03,,https://patents.google.com/patent/US20110027241A1/en,https://patentimages.storage.googleapis.com/44/49/b3/c9da6a2526be53/US20110027241A1-20110203-D00001.png
AU-2013290152-B2,Porated cartilage products ,"Osiris Therapeutics, Inc.","Alla Danilkovitch, Jin-Qiang Kuang, Erasmo Lopez, Scott A. Maxson, Jaime PADEN, Samson Tom, Dana Sue Yoo",2012-07-11,2013-07-11,2016-11-03,2016-11-03,https://patents.google.com/patent/AU2013290152B2/en,
US-8486695-B2,Mesenchymal stem cells expressing TNF-alpha receptors ,"Osiris Therapeutics, Inc.","Alla Danilkovitch, Diane Carter, Alicia Tyrell, Simon Bubnic, Michelle Marcelino, Rodney Monroy",2006-01-13,2012-02-22,2013-07-16,2013-07-16,https://patents.google.com/patent/US8486695B2/en,https://patentimages.storage.googleapis.com/09/d1/23/b5157b5da70b34/US08486695-20130716-D00001.png
US-5643736-A,Monoclonal antibodies for human osteogenic cell surface antigens ,"Osiris Therapeutics, Inc., Case Western Reserve University","Scott P. Bruder, Arnold I. Caplan, Stephen E. Haynesworth",1995-02-06,1995-02-06,1997-07-01,1997-07-01,https://patents.google.com/patent/US5643736A/en,https://patentimages.storage.googleapis.com/37/2d/a7/dc1b8c5f454a12/US5643736-drawings-page-2.png
US-5753640-A,"Methods for preventing progressive tissue necrosis, reperfusion injury, bacterial translocation and adult respiratory distress syndrome ","University Of Utah Research Foundation, Pharmadigm, Inc.","Barbara A. Araneo, Urszula Orlinska, Imad S. Farrukh",1995-06-07,1995-12-29,1998-05-19,1998-05-19,https://patents.google.com/patent/US5753640A/en,https://patentimages.storage.googleapis.com/35/7e/67/13fb18be2dd261/US5753640-drawings-page-2.png
US-5753237-A,Method for augmenting immunological responses ,University Of Utah Research Foundation,"Raymond A. Daynes, Barbara A. Araneo",1989-09-25,1994-09-21,1998-05-19,1998-05-19,https://patents.google.com/patent/US5753237A/en,https://patentimages.storage.googleapis.com/1a/2b/45/1f9ef8f600e2c9/US5753237-drawings-page-3.png
US-2008262633-A1,Cancellous bone treated with collagenase and essentially free of blood cells ,"Williams Michelle Leroux, Charles Randal Mills, Rodney Monroy, Zambon Robert A, Dayna Buskirk, Earl Fender","Michelle LeRoux Williams, Charles Randal Mills, Rodney Monroy, Robert A. Zambon, Dayna Buskirk, Earl Fender",2006-05-08,2008-04-28,2008-10-23,,https://patents.google.com/patent/US20080262633A1/en,
