search URL:,https://patents.google.com/?assignee=PFENEX+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8906636-B2,High level expression of recombinant toxin proteins ,Pfenex Inc.,"Diane M. Retallack, Lawrence Chew",2010-03-30,2013-07-26,2014-12-09,2014-12-09,https://patents.google.com/patent/US8906636B2/en,https://patentimages.storage.googleapis.com/e8/38/f8/b8dcd5d8dd5b9b/US08906636-20141209-D00001.png
US-2008124358-A1,Modified plant viruses and methods of use thereof ,Brennan Frank R,Frank R. Brennan,1999-10-14,2007-07-20,2008-05-29,,https://patents.google.com/patent/US20080124358A1/en,
CA-2610405-C,Mannitol induced promoter systems in bacterial host cells ,"Dow Global Technolgies Inc., J. Carrie Schneider, Bettina Rosner, Pfenex Inc.","J. Carrie Schneider, Bettina Rosner",2005-06-06,2006-06-06,2015-01-27,2015-01-27,https://patents.google.com/patent/CA2610405C/en,
AU-2010201410-B2,High level expression of recombinant CRM197 ,"Pfenex, Inc.","Lawrence Chew, Hongfan Jin, Diane M. Retallack",2010-03-30,2010-04-08,2015-04-30,2015-04-30,https://patents.google.com/patent/AU2010201410B2/en,
AU-785020-B2,Plant Virus particles with exogenous internal eitopes ,Pfenex Inc.,"Koen Hellendoorn, Tim Jones",1999-10-14,2000-10-13,2006-08-24,2006-08-24,https://patents.google.com/patent/AU785020B2/en,
AU-785020-C,Plant Virus particles with exogenous internal eitopes ,Pfenex Inc.,"Koen Hellendoorn, Tim Jones",1999-10-14,2000-10-13,2002-10-03,2002-10-03,https://patents.google.com/patent/AU785020C/en,
US-2009062143-A1,Translation initiation region sequences for optimal expression of heterologous proteins ,Dow Global Technologies Inc.,"Thomas M. Ramseier, Russell J. Coleman, Jane C. Schneider",2007-08-03,2008-08-04,2009-03-05,,https://patents.google.com/patent/US20090062143A1/en,https://patentimages.storage.googleapis.com/US20090062143A1/US20090062143A1-20090305-D00000.png
US-9243253-B2,Production of recombinant proteins utilizing non-antibiotic selection methods and the incorporation of non-natural amino acids therein ,"Pfenex, Inc.","Diane M. Retallack, Lawrence C. Chew, Charles H. Squires",2009-05-11,2010-05-10,2016-01-26,2016-01-26,https://patents.google.com/patent/US9243253B2/en,https://patentimages.storage.googleapis.com/bd/b2/79/d371d477438803/US09243253-20160126-D00000.png
AU-2009266989-B2,High throughput screening method and use thereof to identify a production platform for a multifunctional binding protein ,"Pfenex, Inc.",Diane Retallack,2008-07-03,2009-07-01,2013-05-02,2013-05-02,https://patents.google.com/patent/AU2009266989B2/en,
AU-2013256757-B2,Process for purifying recombinant Plasmodium falciparum circumsporozoite protein ,Pfenex Inc.,"Jeffrey Allen, Greg CANTIN, Ryan HAVERSTOCK",2012-05-01,2013-04-22,2017-02-16,2017-02-16,https://patents.google.com/patent/AU2013256757B2/en,
US-2009093019-A1,Production and in vivo assembly of soluble recombinant icosahedral virus-like particles ,"Phelps Jamie P, Lada Rasochova","Jamie P. Phelps, Lada Rasochova",2007-04-27,2008-04-25,2009-04-09,,https://patents.google.com/patent/US20090093019A1/en,https://patentimages.storage.googleapis.com/US20090093019A1/US20090093019A1-20090409-D00000.png
EP-2542574-B1,Method for producing soluble recombinant interferon protein without denaturing ,Pfenex Inc.,"Jeffrey Allen, Ping-Hua Feng, Anant Patkar, Keith L. Haney, Lawrence Chew, Lei Lei Phokham Sengchanthalangsy",2010-03-04,2011-03-02,2017-08-09,2017-08-09,https://patents.google.com/patent/EP2542574B1/en,https://patentimages.storage.googleapis.com/b0/5c/8e/eb625c50c7d889/imgf0001.png
US-6979448-B1,Chimaeric plant viruses with mucin peptides ,The Dow Chemical Company,"Mary Bendig, Tim Jones, Koen Hellendoorn",1999-09-09,2000-09-11,2005-12-27,2005-12-27,https://patents.google.com/patent/US6979448B1/en,https://patentimages.storage.googleapis.com/US6979448B1/US06979448-20051227-D00001.png
US-7135282-B1,Viral particles with exogenous internal epitopes ,The Dow Chemical Company,"Koen Hellendoorn, Tim Jones",1999-10-14,2000-10-13,2006-11-14,2006-11-14,https://patents.google.com/patent/US7135282B1/en,https://patentimages.storage.googleapis.com/US7135282B1/US07135282-20061114-D00001.png
AU-2011235210-B2,Methods for G-CSF production in a Pseudomonas host cell ,Pfenex Inc.,"Lawrence Chew, Hongfan Jin",2010-04-01,2011-03-30,2015-07-16,2015-07-16,https://patents.google.com/patent/AU2011235210B2/en,
US-2009042254-A1,Expression of soluble antibody fragment by truncation of ch1 domain ,Dow Global Technologies Inc.,"Diane Retallack, Jon C. Mitchell",2007-06-08,2008-06-06,2009-02-12,,https://patents.google.com/patent/US20090042254A1/en,https://patentimages.storage.googleapis.com/US20090042254A1/US20090042254A1-20090212-D00001.png
US-2007238153-A1,Processes for improved disulfide bond formation in recombinant systems ,Dow Global Technologies Incorporated,Charles Squires,2006-04-07,2007-04-06,2007-10-11,,https://patents.google.com/patent/US20070238153A1/en,https://patentimages.storage.googleapis.com/89/97/ce/aad2bde3ada6f7/US20070238153A1-20071011-D00001.png
EP-1996711-B1,Novel plant virus particles and methods of inactivation thereof ,"Pfenex, Inc.","Jamie P. Phelps, Lada Rasochova",2005-12-02,2006-12-01,2010-05-05,2010-05-05,https://patents.google.com/patent/EP1996711B1/en,https://patentimages.storage.googleapis.com/13/0d/f2/b10c3754deed5d/imgf0001.png
US-8318481-B2,High copy number self-replicating plasmids in pseudomonas ,Pfenex Inc.,"Lawrence C. Chew, Stacey L. Lee",2007-12-07,2008-12-05,2012-11-27,2012-11-27,https://patents.google.com/patent/US8318481B2/en,https://patentimages.storage.googleapis.com/74/15/dc/ca6d7c6b2414f6/US08318481-20121127-D00001.png
US-10118956-B2,Fusion partners for peptide production ,Pfenex Inc.,"Diane M. Retallack, Adam Chapman, Torben R. Bruck, Hongfan Jin",2014-12-01,2015-11-30,2018-11-06,2018-11-06,https://patents.google.com/patent/US10118956B2/en,https://patentimages.storage.googleapis.com/d3/12/8d/494c7fe4d11327/US10118956-20181106-D00001.png
US-2011020830-A1,Design for rapidly cloning one or more polypeptide chains into an expression system ,"Schneider Jane C, Squires Charles H, Huizhu Liu","Jane C. Schneider, Charles H. Squires, Huizhu Liu",2008-03-31,2009-03-31,2011-01-27,,https://patents.google.com/patent/US20110020830A1/en,https://patentimages.storage.googleapis.com/7a/92/46/c7a57460fb41fd/US20110020830A1-20110127-D00001.png
US-7745167-B2,Fiber-optic probes and methods of measuring biological materials ,"Dow Global Technologies, Inc.","Richard S. Harner, Timm R. Richardson, Keith L. Haney, Torben R. Bruck, Lawrence C. Chew",2005-09-29,2006-09-28,2010-06-29,2010-06-29,https://patents.google.com/patent/US7745167B2/en,https://patentimages.storage.googleapis.com/ad/c6/1a/fe3d34466a3034/US07745167-20100629-D00001.png
US-2019127742-A1,Method for production of recombinant erwinia asparaginase ,Pfenex Inc.,"Russell J. Coleman, Torben BRUCK",2017-10-27,2018-10-17,2019-05-02,,https://patents.google.com/patent/US20190127742A1/en,https://patentimages.storage.googleapis.com/76/5b/99/adf5f0a2bc822d/US20190127742A1-20190502-D00000.png
US-2019127743-A1,Method for production of recombinant e. coli asparaginase ,Pfenex Inc.,"Russell J. Coleman, Torben BRUCK",2017-10-27,2018-10-17,2019-05-02,,https://patents.google.com/patent/US20190127743A1/en,https://patentimages.storage.googleapis.com/5b/b9/cc/51aecdba1759dd/US20190127743A1-20190502-D00000.png
US-2019127744-A1,BACTERIAL LEADER SEQUENCES FOR PERlPLASMIC PROTEIN EXPRESSION ,Pfenex Inc.,Russell J. Coleman,2017-10-27,2018-10-17,2019-05-02,,https://patents.google.com/patent/US20190127744A1/en,https://patentimages.storage.googleapis.com/c7/22/fb/cb994e776935b3/US20190127744A1-20190502-D00000.png
